Time,Name,Color,Mean_gray,Gray
4775,NNN157D,purple,131.66,"[126.25, 146.74, 168.5, 97.52, 124.26, 126.69]"
4780,mrfp1,red,148.81000000000003,"[147.94, 147.16, 151.33]"
4780,NNN157D,purple,131.41333333333333,"[125.74, 146.31, 167.94, 97.91, 123.93, 126.65]"
4785,mrfp1,red,149.47,"[148.29, 148.5, 151.62]"
4785,NNN157D,purple,132.03666666666666,"[126.39, 146.91, 168.63, 98.44, 124.5, 127.35]"
4790,NNN157D,purple,131.4983333333333,"[125.75, 146.31, 168.06, 97.86, 123.19, 127.82]"
4790,mrfp1,red,149.17666666666665,"[148.53, 147.29, 151.71]"
4795,mrfp1,red,148.73333333333332,"[148.23, 146.97, 151.0]"
4795,NNN157D,purple,131.43,"[125.83, 146.58, 167.9, 98.55, 123.37, 126.35]"
4800,mrfp1,red,149.4,"[148.54, 147.53, 152.13]"
4800,NNN157D,purple,131.30333333333337,"[125.55, 146.61, 167.77, 97.86, 123.47, 126.56]"
4805,mrfp1,red,149.21666666666667,"[148.78, 147.63, 151.24]"
4805,NNN157D,purple,131.9933333333333,"[126.41, 147.33, 168.43, 99.2, 123.68, 126.91]"
4810,mrfp1,red,149.05666666666667,"[148.36, 147.57, 151.24]"
4810,NNN157D,purple,131.37833333333336,"[126.74, 146.35, 167.81, 97.71, 123.33, 126.33]"
4815,mrfp1,red,148.82333333333335,"[148.05, 147.43, 150.99]"
4815,NNN157D,purple,131.35833333333332,"[125.81, 146.53, 167.77, 97.68, 124.03, 126.33]"
4820,mrfp1,red,149.17,"[148.59, 147.04, 151.88]"
4820,NNN157D,purple,131.73666666666668,"[126.17, 147.05, 168.53, 98.34, 123.63, 126.7]"
4825,mrfp1,red,149.39333333333332,"[148.48, 147.82, 151.88]"
4825,NNN157D,purple,132.1266666666667,"[127.15, 147.16, 167.96, 99.72, 123.9, 126.87]"
4830,NNN157D,purple,131.38833333333335,"[125.84, 146.35, 167.69, 98.25, 123.71, 126.49]"
4830,mrfp1,red,148.95333333333335,"[147.59, 147.74, 151.53]"
4835,NNN157D,purple,131.74166666666667,"[126.62, 146.67, 167.86, 98.96, 124.07, 126.27]"
4835,mrfp1,red,148.91666666666666,"[148.16, 147.28, 151.31]"
4840,mrfp1,red,149.17666666666665,"[148.34, 147.59, 151.6]"
4840,NNN157D,purple,131.45999999999998,"[125.42, 147.17, 168.12, 97.99, 123.3, 126.76]"
4845,mrfp1,red,149.24666666666667,"[148.64, 147.73, 151.37]"
4845,NNN157D,purple,131.35166666666666,"[126.3, 146.45, 167.83, 97.92, 123.03, 126.58]"
4850,mrfp1,red,148.64333333333337,"[147.86, 147.24, 150.83]"
4850,NNN157D,purple,131.335,"[125.18, 146.75, 168.24, 97.77, 123.44, 126.63]"
4855,mrfp1,red,149.02333333333334,"[148.55, 147.2, 151.32]"
4855,NNN157D,purple,131.5883333333333,"[126.57, 147.31, 167.66, 98.27, 123.55, 126.17]"
4860,mrfp1,red,149.05666666666667,"[148.34, 147.52, 151.31]"
4860,NNN157D,purple,131.71,"[126.84, 146.63, 168.06, 98.4, 123.59, 126.74]"
4865,mrfp1,red,148.99,"[148.22, 147.46, 151.29]"
4865,NNN157D,purple,131.30166666666668,"[125.44, 146.51, 167.36, 98.76, 123.23, 126.51]"
4870,mrfp1,red,148.89666666666668,"[147.74, 147.48, 151.47]"
4870,NNN157D,purple,131.39833333333334,"[125.99, 146.25, 167.63, 98.62, 123.23, 126.67]"
4875,mrfp1,red,149.05,"[148.38, 147.33, 151.44]"
4875,NNN157D,purple,131.68666666666667,"[125.89, 147.13, 168.4, 98.83, 123.47, 126.4]"
4880,NNN157D,purple,131.60666666666663,"[126.81, 147.24, 167.78, 98.42, 123.03, 126.36]"
4880,mrfp1,red,148.99666666666667,"[148.09, 147.66, 151.24]"
4885,mrfp1,red,149.29,"[148.5, 147.58, 151.79]"
4885,NNN157D,purple,131.70166666666668,"[126.65, 146.51, 168.01, 98.99, 123.21, 126.84]"
4890,mrfp1,red,148.85,"[148.29, 147.51, 150.75]"
4890,NNN157D,purple,131.42333333333335,"[125.8, 146.52, 167.98, 98.68, 123.1, 126.46]"
4895,mrfp1,red,148.90333333333334,"[147.77, 147.2, 151.74]"
4895,NNN157D,purple,131.17666666666668,"[125.44, 146.62, 167.61, 97.89, 123.34, 126.16]"
4900,NNN157D,purple,131.285,"[125.85, 146.53, 167.86, 98.25, 123.4, 125.82]"
4900,mrfp1,red,148.76666666666668,"[147.73, 147.21, 151.36]"
4905,mrfp1,red,148.76666666666665,"[147.63, 147.13, 151.54]"
4905,NNN157D,purple,131.76333333333332,"[126.64, 147.34, 167.69, 98.88, 123.4, 126.63]"
4910,mrfp1,red,149.23666666666665,"[148.15, 147.76, 151.8]"
4910,NNN157D,purple,131.71166666666667,"[126.79, 147.24, 167.76, 98.56, 122.97, 126.95]"
4915,mrfp1,red,149.4,"[148.54, 148.07, 151.59]"
4915,NNN157D,purple,131.65166666666667,"[126.36, 146.59, 167.93, 99.59, 123.03, 126.41]"
4920,NNN157D,purple,131.69666666666666,"[126.8, 147.39, 167.82, 98.07, 123.46, 126.64]"
4920,mrfp1,red,148.97,"[148.21, 147.2, 151.5]"
4925,NNN157D,purple,131.6,"[126.25, 146.04, 168.2, 98.37, 123.74, 127.0]"
4925,mrfp1,red,148.98666666666668,"[148.23, 147.11, 151.62]"
4930,mrfp1,red,149.64,"[148.76, 148.18, 151.98]"
4930,NNN157D,purple,131.745,"[125.88, 146.78, 168.65, 98.19, 124.34, 126.63]"
4935,mrfp1,red,149.04,"[148.29, 147.59, 151.24]"
4935,NNN157D,purple,131.29999999999998,"[126.42, 146.43, 167.59, 98.15, 122.93, 126.28]"
4940,mrfp1,red,148.70666666666668,"[147.39, 147.02, 151.71]"
4940,NNN157D,purple,131.625,"[127.06, 146.49, 167.94, 97.9, 123.64, 126.72]"
4945,mrfp1,red,148.92999999999998,"[148.42, 147.71, 150.66]"
4945,NNN157D,purple,131.4416666666667,"[126.25, 146.94, 167.91, 98.04, 123.33, 126.18]"
4950,NNN157D,purple,131.8766666666667,"[127.17, 147.01, 168.13, 98.41, 123.91, 126.63]"
4950,mrfp1,red,148.8766666666667,"[147.59, 147.32, 151.72]"
4955,mrfp1,red,149.51,"[148.78, 147.74, 152.01]"
4955,NNN157D,purple,131.57333333333332,"[125.48, 146.92, 168.3, 98.18, 123.54, 127.02]"
4960,mrfp1,red,149.23666666666668,"[148.14, 147.8, 151.77]"
4960,NNN157D,purple,131.85333333333332,"[126.31, 146.88, 168.19, 98.97, 123.89, 126.88]"
4965,mrfp1,red,149.28,"[148.52, 147.79, 151.53]"
4965,NNN157D,purple,132.00333333333336,"[126.64, 146.93, 168.4, 99.33, 123.83, 126.89]"
4970,NNN157D,purple,131.61,"[125.78, 146.67, 168.64, 97.85, 124.13, 126.59]"
4970,mrfp1,red,149.13,"[148.24, 148.06, 151.09]"
4975,mrfp1,red,149.0533333333333,"[148.21, 147.2, 151.75]"
4975,NNN157D,purple,131.79666666666665,"[126.57, 146.86, 168.34, 98.65, 123.91, 126.45]"
4980,mrfp1,red,149.22666666666666,"[148.09, 147.46, 152.13]"
4980,NNN157D,purple,131.89,"[126.8, 146.97, 168.48, 98.69, 123.92, 126.48]"
4985,mrfp1,red,149.25666666666666,"[149.01, 147.41, 151.35]"
4985,NNN157D,purple,131.725,"[126.47, 146.98, 167.87, 98.7, 123.48, 126.85]"
4990,mrfp1,red,149.05666666666667,"[148.69, 146.99, 151.49]"
4990,NNN157D,purple,132.14333333333337,"[126.83, 147.94, 168.55, 99.09, 123.36, 127.09]"
4995,mrfp1,red,149.22333333333333,"[148.2, 147.76, 151.71]"
4995,NNN157D,purple,132.195,"[126.46, 147.46, 168.39, 99.79, 123.91, 127.16]"
5000,mrfp1,red,149.13,"[148.42, 147.51, 151.46]"
5000,NNN157D,purple,131.85166666666666,"[125.79, 147.1, 168.42, 98.8, 123.57, 127.43]"
5005,mrfp1,red,149.73000000000002,"[148.68, 148.28, 152.23]"
5005,NNN157D,purple,132.105,"[127.05, 147.56, 167.99, 99.05, 124.13, 126.85]"
5010,NNN157D,purple,131.99500000000003,"[126.94, 147.07, 167.84, 99.31, 124.11, 126.7]"
5010,mrfp1,red,148.99333333333334,"[148.43, 147.06, 151.49]"
5015,mrfp1,red,148.77666666666667,"[147.94, 147.3, 151.09]"
5015,NNN157D,purple,131.90666666666667,"[126.73, 147.34, 168.03, 99.16, 123.88, 126.3]"
5020,mrfp1,red,149.3133333333333,"[148.56, 147.73, 151.65]"
5020,NNN157D,purple,131.93166666666667,"[127.09, 146.48, 168.17, 99.29, 124.09, 126.47]"
5025,mrfp1,red,149.20333333333335,"[148.74, 147.53, 151.34]"
5025,NNN157D,purple,131.40333333333334,"[125.89, 146.86, 167.95, 98.02, 123.19, 126.51]"
5030,mrfp1,red,149.35,"[148.07, 148.28, 151.7]"
5030,NNN157D,purple,131.95000000000002,"[126.68, 146.85, 167.97, 99.03, 123.97, 127.2]"
5035,mrfp1,red,148.92333333333332,"[147.55, 147.88, 151.34]"
5035,NNN157D,purple,131.57500000000002,"[125.52, 147.28, 168.33, 98.85, 123.24, 126.23]"
5040,mrfp1,red,148.76,"[147.93, 147.13, 151.22]"
5040,NNN157D,purple,131.5016666666667,"[126.23, 146.57, 168.04, 98.21, 123.53, 126.43]"
5045,mrfp1,red,149.14666666666668,"[148.19, 147.54, 151.71]"
5045,NNN157D,purple,132.09833333333333,"[126.96, 147.05, 168.19, 99.31, 124.45, 126.63]"
5050,NNN157D,purple,131.865,"[126.48, 146.98, 168.39, 98.64, 123.76, 126.94]"
5050,mrfp1,red,149.1966666666667,"[148.22, 148.22, 151.15]"
5055,mrfp1,red,148.63,"[147.53, 147.37, 150.99]"
5055,NNN157D,purple,131.46,"[126.43, 146.38, 168.27, 98.5, 122.94, 126.24]"
5060,mrfp1,red,149.10666666666663,"[148.48, 147.07, 151.77]"
5060,NNN157D,purple,131.49666666666667,"[125.95, 147.23, 168.06, 97.62, 123.55, 126.57]"
5065,mrfp1,red,148.91,"[147.89, 147.81, 151.03]"
5065,NNN157D,purple,131.74999999999997,"[126.15, 146.17, 168.33, 99.44, 123.41, 127.0]"
5070,NNN157D,purple,131.655,"[125.8, 146.83, 167.78, 98.91, 123.89, 126.72]"
5070,mrfp1,red,148.94333333333333,"[147.63, 147.5, 151.7]"
5075,mrfp1,red,148.97,"[148.22, 147.17, 151.52]"
5075,NNN157D,purple,131.64833333333334,"[126.47, 146.98, 168.1, 98.39, 123.59, 126.36]"
5080,mrfp1,red,148.94333333333336,"[148.71, 147.4, 150.72]"
5080,NNN157D,purple,132.07833333333335,"[126.9, 147.42, 168.3, 99.2, 123.68, 126.97]"
5085,mrfp1,red,149.05666666666667,"[148.3, 147.68, 151.19]"
5085,NNN157D,purple,131.65166666666667,"[126.47, 146.71, 168.2, 99.32, 122.96, 126.25]"
5090,mrfp1,red,148.93333333333337,"[148.25, 147.22, 151.33]"
5090,NNN157D,purple,131.92666666666665,"[126.69, 146.85, 168.66, 99.07, 123.32, 126.97]"
5095,NNN157D,purple,131.68166666666664,"[126.24, 147.27, 167.78, 98.9, 123.65, 126.25]"
5095,mrfp1,red,148.76,"[148.09, 146.9, 151.29]"
5100,mrfp1,red,148.64,"[147.78, 147.04, 151.1]"
5100,NNN157D,purple,131.72333333333333,"[125.93, 147.49, 168.1, 99.32, 123.14, 126.36]"
5105,mrfp1,red,148.61333333333334,"[147.68, 147.15, 151.01]"
5105,NNN157D,purple,131.38666666666666,"[125.19, 146.82, 168.14, 98.69, 123.19, 126.29]"
5110,mrfp1,red,148.8,"[148.03, 147.07, 151.3]"
5110,NNN157D,purple,131.1783333333333,"[125.56, 146.36, 167.91, 97.99, 123.69, 125.56]"
5115,NNN157D,purple,131.23,"[126.58, 146.54, 167.46, 98.18, 122.54, 126.08]"
5115,mrfp1,red,148.37,"[147.4, 147.17, 150.54]"
5120,mrfp1,red,148.61,"[147.8, 146.98, 151.05]"
5120,NNN157D,purple,131.42333333333335,"[126.25, 146.34, 167.68, 98.89, 123.18, 126.2]"
5125,mrfp1,red,148.41666666666666,"[147.68, 146.71, 150.86]"
5125,NNN157D,purple,131.37833333333336,"[125.63, 146.67, 167.48, 98.68, 123.44, 126.37]"
5130,mrfp1,red,148.86666666666665,"[147.98, 147.43, 151.19]"
5130,NNN157D,purple,131.41166666666666,"[125.87, 146.79, 168.02, 98.42, 123.23, 126.14]"
5135,mrfp1,red,149.11,"[148.61, 147.4, 151.32]"
5135,NNN157D,purple,131.22333333333333,"[125.78, 146.69, 167.97, 98.77, 122.78, 125.35]"
5140,NNN157D,purple,131.22,"[126.16, 146.05, 167.82, 98.44, 123.18, 125.67]"
5140,mrfp1,red,148.67666666666668,"[147.6, 147.62, 150.81]"
5145,mrfp1,red,148.39333333333337,"[147.13, 147.05, 151.0]"
5145,NNN157D,purple,131.38333333333333,"[126.33, 146.26, 168.01, 98.76, 123.14, 125.8]"
5150,mrfp1,red,148.57000000000002,"[147.67, 147.18, 150.86]"
5150,NNN157D,purple,131.28333333333333,"[125.67, 146.76, 167.69, 98.31, 122.87, 126.4]"
5155,mrfp1,red,148.64333333333337,"[147.58, 147.25, 151.1]"
5155,NNN157D,purple,131.18833333333336,"[125.37, 146.75, 167.84, 97.88, 123.06, 126.23]"
5160,mrfp1,red,148.9466666666667,"[147.64, 147.59, 151.61]"
5160,NNN157D,purple,132.1966666666667,"[127.06, 147.83, 168.47, 99.52, 123.45, 126.85]"
5165,mrfp1,red,148.29,"[147.11, 146.87, 150.89]"
5165,NNN157D,purple,130.92499999999998,"[125.19, 145.86, 167.73, 97.88, 122.45, 126.44]"
5170,mrfp1,red,148.48333333333332,"[147.47, 147.18, 150.8]"
5170,NNN157D,purple,131.24499999999998,"[125.09, 146.6, 168.1, 98.03, 123.42, 126.23]"
5175,mrfp1,red,148.51,"[147.8, 147.22, 150.51]"
5175,NNN157D,purple,131.3766666666667,"[125.89, 147.11, 167.84, 98.68, 122.85, 125.89]"
5180,mrfp1,red,148.66333333333333,"[147.93, 147.33, 150.73]"
5180,NNN157D,purple,131.385,"[125.88, 146.31, 168.15, 98.64, 123.31, 126.02]"
5185,NNN157D,purple,131.17666666666668,"[125.99, 146.6, 167.95, 97.71, 122.83, 125.98]"
5185,mrfp1,red,148.41666666666666,"[147.93, 146.71, 150.61]"
5190,mrfp1,red,148.41666666666666,"[148.01, 146.37, 150.87]"
5190,NNN157D,purple,131.21,"[126.26, 146.29, 167.62, 98.23, 122.75, 126.11]"
5195,mrfp1,red,148.70333333333335,"[147.98, 146.92, 151.21]"
5195,NNN157D,purple,131.44,"[125.98, 146.66, 167.59, 98.67, 123.0, 126.74]"
5200,mrfp1,red,148.54999999999998,"[147.44, 147.6, 150.61]"
5200,NNN157D,purple,131.14499999999998,"[126.04, 146.16, 167.58, 97.91, 122.68, 126.5]"
5205,NNN157D,purple,132.06,"[126.6, 147.56, 167.85, 99.67, 123.57, 127.11]"
5205,mrfp1,red,148.83,"[147.81, 147.78, 150.9]"
5210,mrfp1,red,148.90666666666667,"[147.78, 147.53, 151.41]"
5210,NNN157D,purple,131.78333333333333,"[126.25, 147.45, 167.9, 99.0, 123.15, 126.95]"
5215,mrfp1,red,148.75666666666666,"[147.89, 147.37, 151.01]"
5215,NNN157D,purple,131.58833333333334,"[125.8, 146.8, 168.1, 98.78, 123.91, 126.14]"
5220,mrfp1,red,148.4333333333333,"[147.34, 147.43, 150.53]"
5220,NNN157D,purple,131.42999999999998,"[126.06, 146.56, 167.42, 98.15, 123.74, 126.65]"
5225,NNN157D,purple,131.67666666666665,"[126.14, 147.26, 167.47, 99.44, 123.33, 126.42]"
5225,mrfp1,red,149.02666666666667,"[147.55, 147.97, 151.56]"
5230,NNN157D,purple,131.66666666666669,"[125.98, 146.88, 167.58, 99.0, 124.22, 126.34]"
5230,mrfp1,red,148.85333333333332,"[148.16, 146.87, 151.53]"
5235,mrfp1,red,148.92333333333332,"[148.42, 147.09, 151.26]"
5235,NNN157D,purple,131.67333333333332,"[125.65, 146.96, 168.21, 98.67, 123.66, 126.89]"
5240,mrfp1,red,148.77666666666664,"[148.21, 147.2, 150.92]"
5240,NNN157D,purple,131.91833333333332,"[126.1, 147.08, 167.98, 99.62, 123.45, 127.28]"
5245,mrfp1,red,149.06000000000003,"[147.94, 147.16, 152.08]"
5245,NNN157D,purple,131.95499999999998,"[126.58, 147.57, 168.43, 98.73, 123.78, 126.64]"
5250,mrfp1,red,148.61666666666667,"[147.97, 146.91, 150.97]"
5250,NNN157D,purple,131.72833333333332,"[126.67, 146.42, 167.84, 99.27, 123.73, 126.44]"
5255,NNN157D,purple,131.89666666666668,"[126.08, 146.72, 168.6, 99.48, 123.5, 127.0]"
5255,mrfp1,red,148.54333333333332,"[147.56, 147.2, 150.87]"
5260,mrfp1,red,148.58666666666667,"[147.68, 147.35, 150.73]"
5260,NNN157D,purple,131.56666666666666,"[125.71, 146.88, 167.7, 99.24, 123.6, 126.27]"
5265,mrfp1,red,148.5233333333333,"[147.39, 146.95, 151.23]"
5265,NNN157D,purple,131.58666666666667,"[126.08, 146.83, 168.47, 98.22, 123.63, 126.29]"
5270,mrfp1,red,148.50666666666666,"[147.72, 146.96, 150.84]"
5270,NNN157D,purple,131.3683333333333,"[125.62, 147.01, 167.79, 98.77, 122.88, 126.14]"
5275,NNN157D,purple,131.21166666666667,"[125.66, 146.63, 166.97, 98.58, 123.35, 126.08]"
5275,mrfp1,red,148.59666666666666,"[147.73, 147.17, 150.89]"
5280,mrfp1,red,149.0,"[148.24, 147.69, 151.07]"
5280,NNN157D,purple,131.63333333333333,"[125.98, 146.89, 167.88, 98.88, 123.73, 126.44]"
5285,mrfp1,red,148.29999999999998,"[147.63, 146.42, 150.85]"
5285,NNN157D,purple,131.42999999999998,"[125.8, 146.6, 168.24, 98.54, 123.42, 125.98]"
5290,mrfp1,red,148.37,"[147.63, 147.09, 150.39]"
5290,NNN157D,purple,131.235,"[125.23, 146.58, 167.64, 98.06, 123.68, 126.22]"
5295,mrfp1,red,148.34666666666666,"[148.04, 146.85, 150.15]"
5295,NNN157D,purple,131.41,"[125.47, 146.77, 167.41, 99.07, 122.85, 126.89]"
5300,mrfp1,red,148.15666666666667,"[147.11, 146.8, 150.56]"
5300,NNN157D,purple,131.30166666666665,"[125.79, 146.88, 167.4, 97.92, 123.65, 126.17]"
5305,mrfp1,red,147.92333333333332,"[147.15, 146.38, 150.24]"
5305,NNN157D,purple,131.09833333333333,"[125.5, 145.79, 167.55, 98.25, 123.37, 126.13]"
5310,mrfp1,red,148.16333333333333,"[147.27, 146.56, 150.66]"
5310,NNN157D,purple,131.215,"[125.07, 147.04, 167.49, 98.77, 122.41, 126.51]"
5315,NNN157D,purple,131.21166666666667,"[126.08, 146.64, 167.7, 98.12, 123.21, 125.52]"
5315,mrfp1,red,148.46333333333334,"[147.95, 147.3, 150.14]"
5320,mrfp1,red,147.89333333333332,"[147.22, 146.45, 150.01]"
5320,NNN157D,purple,131.1216666666667,"[125.76, 146.46, 167.71, 98.08, 123.48, 125.24]"
5325,mrfp1,red,148.71,"[147.91, 147.24, 150.98]"
5325,NNN157D,purple,131.23333333333332,"[125.79, 146.07, 167.95, 98.28, 123.42, 125.89]"
5330,mrfp1,red,148.32000000000002,"[147.36, 147.19, 150.41]"
5330,NNN157D,purple,130.89333333333337,"[125.71, 146.09, 167.01, 98.85, 122.73, 124.97]"
5335,NNN157D,purple,131.44833333333332,"[126.22, 146.19, 167.5, 98.76, 123.74, 126.28]"
5335,mrfp1,red,148.67666666666665,"[147.7, 147.18, 151.15]"
5340,mrfp1,red,148.42,"[147.55, 146.69, 151.02]"
5340,NNN157D,purple,131.00833333333333,"[124.74, 146.4, 168.08, 98.15, 123.11, 125.57]"
5345,mrfp1,red,148.02666666666664,"[147.35, 146.57, 150.16]"
5345,NNN157D,purple,130.7566666666667,"[125.32, 146.0, 167.56, 97.73, 122.81, 125.12]"
5350,mrfp1,red,148.14666666666665,"[146.72, 146.43, 151.29]"
5350,NNN157D,purple,130.90166666666667,"[125.49, 146.56, 167.37, 98.1, 122.52, 125.37]"
5355,mrfp1,red,147.99333333333334,"[147.03, 146.59, 150.36]"
5355,NNN157D,purple,130.8733333333333,"[126.03, 145.62, 167.47, 98.52, 122.17, 125.43]"
5360,mrfp1,red,147.45666666666668,"[146.38, 145.97, 150.02]"
5360,NNN157D,purple,130.57500000000002,"[125.28, 145.95, 166.86, 97.4, 122.45, 125.51]"
5365,NNN157D,purple,130.45333333333332,"[125.04, 145.59, 166.8, 97.6, 122.27, 125.42]"
5365,mrfp1,red,147.9466666666667,"[147.05, 146.83, 149.96]"
5370,mrfp1,red,147.67333333333332,"[146.39, 146.48, 150.15]"
5370,NNN157D,purple,130.67333333333332,"[125.17, 145.67, 167.51, 97.77, 122.37, 125.55]"
5375,mrfp1,red,148.16666666666666,"[147.4, 146.61, 150.49]"
5375,NNN157D,purple,130.51333333333335,"[124.59, 145.71, 167.33, 97.65, 122.21, 125.59]"
5380,mrfp1,red,147.97333333333336,"[147.35, 146.36, 150.21]"
5380,NNN157D,purple,130.73,"[125.79, 145.91, 167.47, 97.43, 122.11, 125.67]"
5385,NNN157D,purple,131.17,"[125.61, 146.32, 167.52, 98.27, 122.8, 126.5]"
5385,mrfp1,red,148.34333333333333,"[147.47, 146.69, 150.87]"
5390,mrfp1,red,148.67,"[147.84, 147.35, 150.82]"
5390,NNN157D,purple,131.54000000000002,"[125.73, 146.44, 167.43, 99.32, 123.37, 126.95]"
5395,mrfp1,red,148.64666666666668,"[147.26, 147.68, 151.0]"
5395,NNN157D,purple,131.41,"[125.51, 146.91, 167.55, 98.27, 123.95, 126.27]"
5400,mrfp1,red,148.5,"[147.51, 146.89, 151.1]"
5400,NNN157D,purple,131.19333333333336,"[125.75, 146.44, 167.75, 98.18, 122.97, 126.07]"
5405,NNN157D,purple,131.715,"[126.19, 146.75, 168.12, 99.5, 123.17, 126.56]"
5405,mrfp1,red,148.49,"[147.79, 147.05, 150.63]"
5410,NNN157D,purple,131.03666666666666,"[125.54, 146.56, 167.99, 97.47, 122.66, 126.0]"
5410,mrfp1,red,148.45000000000002,"[147.46, 147.39, 150.5]"
5415,mrfp1,red,148.33,"[147.75, 146.9, 150.34]"
5415,NNN157D,purple,131.04666666666668,"[125.01, 146.37, 167.23, 98.32, 123.02, 126.33]"
5420,mrfp1,red,148.79,"[147.96, 147.35, 151.06]"
5420,NNN157D,purple,131.85500000000002,"[126.22, 146.95, 167.96, 99.31, 124.34, 126.35]"
5425,mrfp1,red,148.01666666666665,"[147.25, 146.4, 150.4]"
5425,NNN157D,purple,130.76333333333332,"[124.95, 146.07, 167.38, 97.4, 123.1, 125.68]"
5430,mrfp1,red,148.58333333333334,"[147.79, 147.45, 150.51]"
5430,NNN157D,purple,132.12500000000003,"[127.09, 146.75, 168.8, 99.4, 123.46, 127.25]"
5435,NNN157D,purple,131.165,"[125.79, 146.81, 167.62, 97.75, 122.97, 126.05]"
5435,mrfp1,red,148.28,"[147.64, 146.93, 150.27]"
5440,mrfp1,red,148.51000000000002,"[147.93, 147.02, 150.58]"
5440,NNN157D,purple,131.73833333333334,"[126.18, 147.11, 167.91, 98.54, 123.71, 126.98]"
5445,mrfp1,red,148.60666666666668,"[147.97, 147.12, 150.73]"
5445,NNN157D,purple,131.5716666666667,"[126.74, 147.05, 167.63, 98.95, 123.22, 125.84]"
5450,mrfp1,red,148.85333333333332,"[148.03, 147.35, 151.18]"
5450,NNN157D,purple,131.485,"[125.6, 146.57, 168.02, 98.82, 123.65, 126.25]"
5455,NNN157D,purple,131.755,"[126.89, 146.91, 167.96, 98.92, 123.47, 126.38]"
5455,mrfp1,red,148.59,"[147.54, 146.95, 151.28]"
5460,mrfp1,red,148.99333333333334,"[148.42, 147.7, 150.86]"
5460,NNN157D,purple,131.42000000000002,"[126.09, 146.9, 167.76, 98.58, 122.86, 126.33]"
5465,mrfp1,red,148.72333333333333,"[147.83, 147.53, 150.81]"
5465,NNN157D,purple,131.50833333333335,"[126.09, 146.98, 168.03, 98.98, 123.07, 125.9]"
5470,mrfp1,red,148.71333333333334,"[147.57, 147.64, 150.93]"
5470,NNN157D,purple,131.56166666666667,"[126.77, 146.66, 167.81, 97.94, 123.57, 126.62]"
5475,mrfp1,red,148.54,"[147.49, 146.89, 151.24]"
5475,NNN157D,purple,131.40166666666667,"[126.91, 146.58, 167.87, 98.12, 122.58, 126.35]"
5480,mrfp1,red,148.50666666666666,"[147.66, 147.2, 150.66]"
5480,NNN157D,purple,131.58833333333334,"[126.5, 146.72, 167.63, 99.45, 122.98, 126.25]"
5485,mrfp1,red,148.29999999999998,"[147.52, 146.79, 150.59]"
5485,NNN157D,purple,131.32833333333335,"[126.04, 146.5, 167.68, 98.58, 123.29, 125.88]"
5490,mrfp1,red,148.43000000000004,"[147.77, 146.94, 150.58]"
5490,NNN157D,purple,130.81333333333333,"[125.75, 146.52, 167.46, 97.34, 123.03, 124.78]"
5495,mrfp1,red,148.59666666666666,"[147.64, 146.75, 151.4]"
5495,NNN157D,purple,131.22666666666666,"[125.97, 146.59, 167.77, 97.87, 122.87, 126.29]"
5500,NNN157D,purple,131.51166666666666,"[126.41, 146.63, 167.28, 98.89, 123.43, 126.43]"
5500,mrfp1,red,148.52666666666667,"[147.72, 147.13, 150.73]"
5505,mrfp1,red,148.3766666666667,"[147.13, 147.37, 150.63]"
5505,NNN157D,purple,131.145,"[125.61, 146.56, 167.25, 97.66, 123.2, 126.59]"
5510,mrfp1,red,148.53666666666666,"[148.25, 146.63, 150.73]"
5510,NNN157D,purple,131.3816666666667,"[126.16, 146.63, 167.32, 98.26, 122.97, 126.95]"
5515,mrfp1,red,148.26,"[147.27, 146.37, 151.14]"
5515,NNN157D,purple,131.51666666666665,"[126.63, 146.15, 167.72, 98.88, 123.05, 126.67]"
5520,NNN157D,purple,131.46166666666667,"[126.1, 146.55, 167.78, 98.12, 123.9, 126.32]"
5520,mrfp1,red,148.41,"[147.57, 146.8, 150.86]"
5525,mrfp1,red,148.48666666666668,"[148.0, 146.99, 150.47]"
5525,NNN157D,purple,131.40833333333336,"[125.51, 146.77, 167.75, 98.16, 123.68, 126.58]"
5530,mrfp1,red,148.53,"[147.85, 146.67, 151.07]"
5530,NNN157D,purple,131.54833333333335,"[126.2, 146.99, 168.08, 98.93, 122.74, 126.35]"
5535,mrfp1,red,148.23,"[147.27, 146.88, 150.54]"
5535,NNN157D,purple,131.28833333333333,"[125.83, 146.58, 167.55, 98.47, 122.89, 126.41]"
5540,NNN157D,purple,131.07999999999998,"[125.39, 146.31, 167.55, 98.16, 122.77, 126.3]"
5540,mrfp1,red,148.49666666666667,"[148.0, 146.82, 150.67]"
5545,NNN157D,purple,131.21666666666667,"[126.03, 146.4, 167.86, 97.43, 123.66, 125.92]"
5545,mrfp1,red,148.74666666666667,"[148.03, 147.69, 150.52]"
5550,mrfp1,red,148.51666666666665,"[147.47, 147.32, 150.76]"
5550,NNN157D,purple,131.57999999999998,"[125.47, 146.89, 167.81, 99.74, 123.28, 126.29]"
5555,mrfp1,red,148.19000000000003,"[147.27, 146.81, 150.49]"
5555,NNN157D,purple,131.55333333333334,"[126.7, 146.66, 167.58, 98.01, 123.58, 126.79]"
5560,mrfp1,red,148.48333333333332,"[147.73, 147.29, 150.43]"
5560,NNN157D,purple,131.30166666666665,"[125.53, 146.79, 167.65, 98.52, 122.81, 126.51]"
5565,mrfp1,red,148.61333333333332,"[147.74, 147.15, 150.95]"
5565,NNN157D,purple,131.29166666666669,"[125.52, 146.72, 167.2, 99.16, 122.95, 126.2]"
